Timestamp,Data
2024-03-03 19:04:32.553805,704.07
2024-03-03 19:04:32.603160,704.69
2024-03-03 19:04:32.653904,705.61
2024-03-03 19:04:32.704104,704.71
2024-03-03 19:04:32.753613,802.91
2024-03-03 19:04:32.804157,703.36
2024-03-03 19:04:32.853700,704.47
2024-03-03 19:04:32.903846,703.29
2024-03-03 19:04:32.953082,703.02
2024-03-03 19:04:33.003551,704.14
2024-03-03 19:04:33.053918,706.04
2024-03-03 19:04:33.103742,703.45
2024-03-03 19:04:33.154191,704.75
2024-03-03 19:04:33.203213,704.44
2024-03-03 19:04:33.253828,1200.93
2024-03-03 19:04:33.303182,705.75
2024-03-03 19:04:33.353342,706.11
2024-03-03 19:04:33.403212,705.53
2024-03-03 19:04:33.453606,703.25
2024-03-03 19:04:33.504098,702.61
2024-03-03 19:04:33.553548,704.00
2024-03-03 19:04:33.603695,705.82
2024-03-03 19:04:33.653407,703.38
2024-03-03 19:04:33.703787,703.50
2024-03-03 19:04:33.752896,696.73
2024-03-03 19:04:33.803629,697.96
2024-03-03 19:04:33.853221,698.22
2024-03-03 19:04:33.903563,698.93
2024-03-03 19:04:33.953728,700.11
2024-03-03 19:04:34.003079,705.45
2024-03-03 19:04:34.053529,708.57
2024-03-03 19:04:34.103306,704.40
2024-03-03 19:04:34.153833,705.75
2024-03-03 19:04:34.203145,704.33
2024-03-03 19:04:34.253258,797.75
2024-03-03 19:04:34.302721,704.84
2024-03-03 19:04:34.352981,704.64
2024-03-03 19:04:34.403748,704.14
2024-03-03 19:04:34.453002,704.18
2024-03-03 19:04:34.503398,704.39
2024-03-03 19:04:34.553214,704.29
2024-03-03 19:04:34.603407,703.89
2024-03-03 19:04:34.653027,703.45
2024-03-03 19:04:34.703041,704.18
2024-03-03 19:04:34.752644,1218.18
2024-03-03 19:04:34.803042,704.25
2024-03-03 19:04:34.852764,704.69
2024-03-03 19:04:34.903118,705.57
2024-03-03 19:04:34.953282,706.11
2024-03-03 19:04:35.002591,705.85
2024-03-03 19:04:35.053352,705.61
2024-03-03 19:04:35.102800,705.35
2024-03-03 19:04:35.153205,702.79
2024-03-03 19:04:35.202409,703.89
2024-03-03 19:04:35.252846,704.29
2024-03-03 19:04:35.302325,703.67
2024-03-03 19:04:35.352574,704.96
2024-03-03 19:04:35.403290,705.36
2024-03-03 19:04:35.452730,704.91
2024-03-03 19:04:35.503168,703.50
2024-03-03 19:04:35.552461,703.05
2024-03-03 19:04:35.602836,703.57
2024-03-03 19:04:35.652543,704.07
2024-03-03 19:04:35.702890,704.50
2024-03-03 19:04:35.752088,797.38
2024-03-03 19:04:35.802505,704.21
2024-03-03 19:04:35.853148,703.64
2024-03-03 19:04:35.902300,703.24
2024-03-03 19:04:35.952998,702.79
2024-03-03 19:04:36.002197,703.60
2024-03-03 19:04:36.052803,704.71
2024-03-03 19:04:36.102343,705.27
2024-03-03 19:04:36.152451,704.50
2024-03-03 19:04:36.202687,704.18
2024-03-03 19:04:36.252249,1211.49
2024-03-03 19:04:36.302777,703.21
2024-03-03 19:04:36.352069,703.96
2024-03-03 19:04:36.402808,704.82
2024-03-03 19:04:36.452214,703.45
2024-03-03 19:04:36.502435,702.68
2024-03-03 19:04:36.551980,704.29
2024-03-03 19:04:36.602289,703.04
2024-03-03 19:04:36.652670,702.93
2024-03-03 19:04:36.702312,704.33
2024-03-03 19:04:36.752500,703.82
2024-03-03 19:04:36.802077,702.58
2024-03-03 19:04:36.852325,703.82
2024-03-03 19:04:36.901949,704.07
2024-03-03 19:04:36.952511,704.07
2024-03-03 19:04:37.001654,703.53
2024-03-03 19:04:37.052218,705.71
2024-03-03 19:04:37.102439,702.96
2024-03-03 19:04:37.152168,702.98
2024-03-03 19:04:37.202309,703.07
2024-03-03 19:04:37.251781,793.09
2024-03-03 19:04:37.302275,704.96
2024-03-03 19:04:37.351408,704.47
2024-03-03 19:04:37.402219,707.00
2024-03-03 19:04:37.451658,705.09
2024-03-03 19:04:37.502081,705.68
2024-03-03 19:04:37.552129,703.50
2024-03-03 19:04:37.601682,703.05
2024-03-03 19:04:37.651946,703.79
2024-03-03 19:04:37.701338,711.82
2024-03-03 19:04:37.751756,1232.86
2024-03-03 19:04:37.801284,705.20
2024-03-03 19:04:37.851640,704.57
2024-03-03 19:04:37.902182,703.64
2024-03-03 19:04:37.951782,703.60
2024-03-03 19:04:38.001903,705.04
2024-03-03 19:04:38.051618,705.35
2024-03-03 19:04:38.101833,704.96
2024-03-03 19:04:38.151271,704.11
2024-03-03 19:04:38.201623,703.25
2024-03-03 19:04:38.251269,702.62
2024-03-03 19:04:38.301650,705.50
2024-03-03 19:04:38.351752,703.39
2024-03-03 19:04:38.401550,705.20
2024-03-03 19:04:38.451752,702.86
2024-03-03 19:04:38.501273,704.51
2024-03-03 19:04:38.551534,703.64
2024-03-03 19:04:38.601244,702.95
2024-03-03 19:04:38.651628,703.39
2024-03-03 19:04:38.701000,705.20
2024-03-03 19:04:38.751272,797.79
2024-03-03 19:04:38.801858,704.68
2024-03-03 19:04:38.851020,704.80
2024-03-03 19:04:38.901522,705.04
2024-03-03 19:04:38.950997,705.20
2024-03-03 19:04:39.001434,703.68
2024-03-03 19:04:39.050829,704.98
2024-03-03 19:04:39.101407,703.21
2024-03-03 19:04:39.150673,704.36
2024-03-03 19:04:39.200993,705.71
2024-03-03 19:04:39.251380,1228.79
2024-03-03 19:04:39.300775,705.64
2024-03-03 19:04:39.351117,705.86
2024-03-03 19:04:39.401247,705.60
2024-03-03 19:04:39.451299,703.21
2024-03-03 19:04:39.500475,703.16
2024-03-03 19:04:39.550912,703.61
2024-03-03 19:04:39.600607,703.35
2024-03-03 19:04:39.650895,704.68
2024-03-03 19:04:39.700621,702.73
2024-03-03 19:04:39.750641,706.61
2024-03-03 19:04:39.801077,703.00
2024-03-03 19:04:39.850567,703.56
2024-03-03 19:04:39.900912,704.39
2024-03-03 19:04:39.950453,704.84
2024-03-03 19:04:40.000672,703.07
2024-03-03 19:04:40.050326,704.40
2024-03-03 19:04:40.100870,705.21
2024-03-03 19:04:40.150937,704.82
2024-03-03 19:04:40.200531,703.20
2024-03-03 19:04:40.250932,794.79
2024-03-03 19:04:40.300322,704.25
2024-03-03 19:04:40.350642,703.54
2024-03-03 19:04:40.400460,707.31
2024-03-03 19:04:40.450635,703.29
2024-03-03 19:04:40.500073,704.22
2024-03-03 19:04:40.550716,703.32
2024-03-03 19:04:40.600001,705.78
